-0.1482,-0.012,0,0,24.0322,2.21664,53.9876,8.88826,82.7685,20.383,31.1832,31.1788,199.864,17.472,148.999,5.52579,933.639,1129.52,4.19263,15.1272
-0.1501,-0.012,0,0,23.962,2.23112,53.9041,8.98137,82.6491,20.5879,31.1883,31.1836,197.364,17.696,149.684,5.48165,934.323,1129.57,4.16143,15.3393
-0.152,-0.012,0,0,23.7539,2.23154,53.6853,9.04558,82.401,20.7428,31.1945,31.189,194.931,17.92,150.239,5.44641,934.878,1129.61,4.10255,15.564
-0.1539,-0.012,0,0,24.1226,2.35331,53.3623,9.06473,82.0622,20.811,31.2043,31.1967,192.572,18.144,150.539,5.43753,935.722,1129.67,4.04966,15.7683
-0.1558,-0.012,0,0,23.8818,2.43958,53.1214,9.151,81.7839,21.0136,31.2203,31.2085,190.296,18.368,151.251,5.4651,936.433,1129.72,4.07682,15.7683
-0.1577,-0.012,0,0,23.7797,2.53609,53.9833,9.61308,81.6448,21.2251,31.2375,31.223,188.09,18.592,151.955,5.49291,937.135,1129.77,4.04878,15.7683
-0.1595,-0.012,0,0,23.6778,2.63476,53.8439,9.82833,81.5054,21.4404,31.2587,31.2408,185.957,18.816,152.669,5.51969,937.848,1129.82,4.38393,15.9874
-0.1613,-0.013,0,0,23.5765,2.73464,53.7045,10.0464,81.366,21.6585,31.2785,31.2597,183.881,19.04,153.393,5.54351,938.57,1129.87,4.32799,16.1916
-0.1631,-0.014,0,0,23.4754,2.83166,53.5648,10.2632,81.1725,21.8508,31.299,31.2793,181.857,19.264,154.126,5.56751,939.301,1129.93,4.67342,16.4111
-0.1649,-0.015,0,0,23.2301,2.89268,53.2883,10.4214,80.8982,22.0035,31.3183,31.2988,179.878,19.488,154.72,5.5842,939.894,1129.98,4.64371,16.63
-0.1667,-0.015,0,0,23.4413,3.03327,53.452,10.7091,81.0653,22.2832,31.3414,31.3201,177.955,19.712,155.621,5.6105,940.793,1130.05,4.5559,16.8398
-0.1686,-0.016,0,0,23.1726,3.11077,53.1432,10.9111,80.7594,22.4782,31.3676,31.3439,176.089,19.936,156.383,5.63348,941.553,1130.11,4.47702,17.0508
-0.1703,-0.017,0,0,22.9222,3.16682,52.8604,11.068,80.4789,22.6295,31.3896,31.3668,174.26,20.16,157.001,5.65277,942.168,1130.16,4.42254,17.2618
-0.1721,-0.018,0,0,22.9949,3.27154,52.892,11.3003,80.5133,22.8547,31.41,31.3884,172.464,20.384,157.782,5.67684,942.947,1130.22,4.39751,17.4659
